m,q,time_ratio_q2_over_m,stage_energy_ratio_m2q,L3_or_Gamma_ratio_m,relative_core_ratio_m_minus_half,finite_budget_window
3.000000000000000000e+00,6.271106499802193979e-02,1.310892557728710788e-03,5.643995849821974442e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,6.378459686701495879e-02,1.356158265829204889e-03,5.740613718031346568e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,6.487650620533939871e-02,1.402987019137147233e-03,5.838885558480545468e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,6.598710761136797331e-02,1.451432790304752309e-03,5.938839685023117321e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,6.711672106898838863e-02,1.501551415684129970e-03,6.040504896208954699e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,6.826567203979624909e-02,1.553400659681673139e-03,6.143910483581662696e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,6.943429155686645093e-02,1.607040281334645368e-03,6.249086240117980307e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,7.062291632012950016e-02,1.662532103186671216e-03,6.356062468811655153e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,7.183188879338084365e-02,1.719940082541544226e-03,6.464869991404276206e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,7.306155730295067763e-02,1.779330385177448287e-03,6.575540157265561403e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,7.431227613806296040e-02,1.840771461606573872e-03,6.688104852425666991e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,7.558440565291228708e-02,1.904334125967999634e-03,6.802596508762105421e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,7.687831237048843580e-02,1.970091637644798277e-03,6.919048113343959638e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,7.819436908817806176e-02,2.038119785699405839e-03,7.037493217936026113e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,7.953295498517418127e-02,2.108496976224580842e-03,7.157965948665676592e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,8.089445573172449055e-02,2.181304322710644460e-03,7.280501015855204150e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,8.227926360024957753e-02,2.256625739533118288e-03,7.405133724022462394e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,8.368777757836379227e-02,2.334548038668563235e-03,7.531899982052741027e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,8.512040348383045907e-02,2.415161029750032169e-03,7.660836313544741039e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,8.657755408148522236e-02,2.498557623577499307e-03,7.791979867333670429e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,8.805964920216086123e-02,2.584833939202543351e-03,7.925368428194476955e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,8.956711586364786426e-02,2.674089414710707335e-03,8.061040427728307645e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,9.110038839372602837e-02,2.766426921829243796e-03,8.199034955435342553e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,9.265990855530180370e-02,2.861952884492297618e-03,8.339391769977162472e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,9.424612567368800820e-02,2.960777401500197612e-03,8.482151310631920182e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,9.585949676606249359e-02,3.063014373414248495e-03,8.627354708945624839e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,9.750048667314259454e-02,3.168781633833218838e-03,8.775043800582833509e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,9.916956819311432969e-02,3.278201085202917756e-03,8.925261137380289256e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,1.008672222178536720e-01,3.391398839315291208e-03,9.078049999606830900e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,1.025939378714800648e-01,3.508505362659037220e-03,9.233454408433205973e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,1.043502126512815958e-01,3.629655626789230188e-03,9.391519138615344042e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,1.061365525710530056e-01,3.754989263889299544e-03,9.552289731394770778e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,1.079534723068870106e-01,3.884650727704606985e-03,9.715812507619830951e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,1.098014953454616444e-01,4.018789460033145300e-03,9.882134581091548409e-01,3.000000000000000000e+00,5.773502691896257311e-01,1.000000000000000000e+00
3.000000000000000000e+00,1.116811541348660258e-01,4.157560062965233970e-03,1.005130387213794219e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.135929902380079376e-01,4.301122477070722441e-03,1.022336912142071341e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.155375544886478728e-01,4.449642165739091902e-03,1.039837990397830758e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.175154071501038622e-01,4.603290305884894136e-03,1.057638664350934787e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.195271180766732388e-01,4.762243985238328627e-03,1.075744062690059177e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.215732668778177900e-01,4.926686406448369318e-03,1.094159401900360207e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.236544430851592574e-01,5.096807098233630505e-03,1.112889987766433331e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.257712463223341626e-01,5.272802133824417738e-03,1.131941216901007463e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.279242864777557220e-01,5.454874356947639162e-03,1.151318578299801443e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.301141838803335782e-01,5.643233615615086789e-03,1.171027654923002093e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.323415694782015539e-01,5.838097003984549227e-03,1.191074125303813958e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.346070850205046687e-01,6.039689112572458295e-03,1.211463765184542130e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.369113832422988175e-01,6.248242287106541004e-03,1.232202449180689330e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.392551280526151125e-01,6.463996896316743547e-03,1.253296152473535985e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.416389947257437054e-01,6.687201608973084022e-03,1.274750952531693349e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.440636700957922400e-01,6.918113680489754863e-03,1.296573030862130160e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.465298527545750851e-01,7.156999249425818367e-03,1.318768674791175766e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.490382532528898296e-01,7.404133644224175116e-03,1.341344279276008411e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.515895943052395500e-01,7.659801700542371444e-03,1.364306348747156061e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.541846109980597179e-01,7.924298089540999374e-03,1.387661498982537545e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.568240510015092570e-01,8.197927657507991447e-03,1.411416459013583369e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.595086747848880604e-01,8.481005777210394794e-03,1.435578073063992655e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.622392558357411418e-01,8.773858711378356226e-03,1.460153302521670193e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.650165808827144254e-01,9.076823988740477869e-03,1.485149227944429828e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.678414501222249555e-01,9.390250793043775773e-03,1.510573051100024600e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.707146774490115315e-01,9.714500365506683124e-03,1.536432097041103839e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.736370906906325173e-01,1.004994642116898047e-02,1.562733816215692739e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.766095318459772467e-01,1.039697557961841677e-02,1.589485786613795248e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.796328573278611063e-01,1.075598781059056847e-02,1.616695715950750012e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.827079382097726579e-01,1.112739689495536623e-02,1.644371443887953976e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.858356604768459375e-01,1.151163090162185369e-02,1.672520944291613354e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.890169252811280398e-01,1.190913268091051309e-02,1.701152327530152331e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.922526492012170685e-01,1.232036037496207770e-02,1.730273842810953644e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.955437645063446972e-01,1.274578794577093006e-02,1.759893880557102275e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.988912194249789489e-01,1.318590572145170864e-02,1.790020974824810596e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.022959784180262954e-01,1.364122096136885336e-02,1.820663805762236631e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.057590224567094062e-01,1.411225844078021520e-02,1.851831202110384655e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.092813493052023965e-01,1.459956105566871491e-02,1.883532143746821541e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.128639738081044286e-01,1.510369044845912175e-02,1.915775764272939830e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.165079281828339586e-01,1.562522765534106114e-02,1.948571353645505599e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.202142623170293967e-01,1.616477377594447914e-02,1.981928360853264515e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.239840440710399450e-01,1.672295066613918926e-02,2.015856396639359449e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.278183595855950982e-01,1.730040165475716860e-02,2.050365236270355940e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.317183135947410433e-01,1.789779228506358302e-02,2.085464822352669501e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.356850297441337172e-01,1.851581108183106630e-02,2.121165267697203483e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.397196509147814791e-01,1.915517034490156478e-02,2.157476858233033479e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.438233395523290992e-01,1.981660697015012393e-02,2.194410055970962059e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.479972780019789047e-01,2.050088329879693611e-02,2.231975502017810253e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.522426688491449798e-01,2.120878799604647078e-02,2.270184019642304651e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.565607352659398654e-01,2.194113696006655748e-02,2.309046617393458956e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.609527213635918219e-01,2.269877426235479556e-02,2.348574492272326175e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.654198925508950424e-01,2.348257312057622226e-02,2.388779032958055382e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.699635358987966804e-01,2.429343690499362676e-02,2.429671823089170068e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.745849605112240521e-01,2.513230017965015564e-02,2.471264644601016691e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.792854979022614814e-01,2.600012977950470414e-02,2.513569481120353277e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.840665023797824817e-01,2.689792592476098962e-02,2.556598521418042225e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.889293514356498505e-01,2.782672337367508505e-02,2.600364162920848710e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.938754461425957532e-01,2.878759261516989840e-02,2.644879015283361667e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.989062115578946521e-01,2.978164110263095687e-02,2.690155904021051647e+00,3.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00
